SAN JOAQUIN SYSTEMS,2095774514,sjss@sbcglobal.net,P.O. Box 576627,Modesto,CA,576627,"Mechanical / Engineering Products and Services, Processing Equipment",,,,
SAN JOAQUIN VALLEY AIR DISTRICT,5592305873,aaron.tarango@valleyair.org,1990 E Gettysburg Avenue,Fresno,CA,93726,"Financial Assistance, Professional organization and services",https://www.valleyair.org/images/1pix_clear.gif,,,
SATAKE,2095513203,jsargent@satake-usa.com,1055 Reno Avenue,Modesto,CA,95351,Processing Equipment,https://satake-usa.com/wp-content/uploads/2021/02/satakeusa-logo.png,,,
"SCHUIL & ASSOCIATES, INC.",5597341700,doug@schuil.com,5020 W Mineral King Avenue,Visalia,CA,93291,Real Estate,https://schuil.com/wp-content/uploads/2020/02/schuil-logo.png,,,
SEMIOS,5595734199,jkrueger@semios.com,4545 N Marty Avenue,Fresno,CA,93722,"Moisture Measurement, Orchard Equipment and Services, Computer software/programs, Sustainability",https://semios.com/wp-content/uploads/2021/06/semios-logo.svg,,,
"SIERRA VALLEY ALMONDS, LLC",5596618800,sales@svalmonds.com,850 Commerce Drive,Madera,CA,93637,Processing Equipment ,https://media-exp1.licdn.com/dms/image/C4D0BAQG12RrSZT7ruQ/company-logo_200_200/0/1519903330613?e=1639612800&v=beta&t=wcGLaSHInos9VCKWUWrDVKvNaVyb-rlF4ImKJNiJJFI,,,
SOLVAY,9738708327,jeffrey.kolpa@solvay.com,250 Pehle Avenue,Saddle Brook,NJ,7663,Chemicals,https://www.solvay.com/profiles/custom/solvay_core/themes/solvay_core_theme/logo_solvay_2020.svg,,,
"SUTERRA, LLC",6615010180,carlos.bassa@suterra.com,20950 NE Talus Place,Bend,OR,20950,Chemicals,https://www.suterra.com/hs-fs/hubfs/logo_suterra_large.png?width=600&name=logo_suterra_large.png,,,
TENIAS HARVESTER USA CORPORATION,2096208611,paulsmith@teniasharvesterusa.com,1560 Venture Lane,Turlock,CA,95380,"Orchard Equipment and Services, Custom Harvesters",https://www.tenias.com/themes/custom/tenias/logo.png,,,
THE AG CENTER,2092857436,stephanie@theagcenter59.com,2941 S State Highway 59,Merced,CA,95341,"Financial Assistance, professional organization and services, Irrigation - Water, Promotional Materials","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAATsAAACgCAMAAABE1DvBAAAAclBMVEX///8AAABnZ2fFxcW2trb39/e+vr5hYWFQUFCMjIzw8PB+fn40NDTc3NzKysomJyaVlZUfHx+xsbEODw7n5+enp6fQ0NAsLCz09PReXl46OjqFhYW7u7s/Pz+dnZ11dnVubm5HSEcYGRihoaFUVFTf4N/RoA/wAAAFeUlEQVR4nO2aiXaiMBhGAYsogiIiuINL3/8Vh+ybYOsZsZ357jmtkAXDJSF/0noeAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA4EsU4btb8Hvxx+9uwe/FH727Bb8XuHseuHseuHse213IIJ/t2SYkPywF2Fjuxj5jPvMXrUjfH294ypva95PpcFfu/SN1Nwr/e3frrgxnzHpbP2h/z4g7j7lLX9y4n8jc58rSnX/kAq5+aZRx5wrizmvdrY67HXN3C4Lo8OrG/ixGZKhF++msooOumk33EX2X6YW63THEmM0Ga/ZPYOR3ocvrdpeU8xFzdyiKYjNcw9/PuFOdr/vqdqfed9nhcPgYruVv59Cjztc2AO65izza7/7XGKVfndbzXHen+tr+zutp666p07CeEepBm/9W5g/cyckWazKXY6+6iSwHdy55rzsVrcGdy6bXnSr3ZXfduwH/3j5B1aNup4q57oIqSRZ7I6nIdqTaYlbahYtpQnLOVxb/XaNAp71KuW0/Z7x03mZHbZQdWLT5tZEQfbDCPDsb+A8DUY+7RhVz3BWsiNaXwlrVPJprWy2HLv9m5vecRZjJVyUZOd6SsNEkcR51W2FqJwyHdRsGU1XMcbdnRa4yoTDrarsKsZGxdb90IkN0tpSh7iLXXTsOEjPlZLsjz2Ewar8bbUQ67niRiziPrbpqcRZaOVF3v/P9mNT4ujun3xkP/NWce9ypEMVxJ+dnkc6Dnaqu6RU/VdEtt7zlRVLubnGbcGrlLiE1pLsVgabTgyN3txM1z2vublVV1YJf4sXCFHanMFHlbHeiocLvQTMZN3rpkuXQ13g70G/kk7qb6deTy2qyMBHuKJ9GSxL9eVGou4YesjHkTFSv4tTrTr20LHdUCHtvFzSBdjbZ2/SZotFvaM1GVI87P7fcpTRVzEmJfA4C6i7grSQMtoXYq07reJY7OjvntVTAuq8ZsejfEJhp1F1UzhnEq7adkz50l4ma5Fm9zd3HA3fyCZvu2MTAhyNJKGW3G5/Zq+jId//Y9GuNeHOuWHjmVthDdxLysLQxe5CtGILbA3fiBix3GW/vknySgT2WFuUkwrV/3rsf091OXCBh6dvrV92RNwB1tztl2ZSFqtVfl9TBA3Vq0JruaFY71Nbkc+mJzWeSdd+d9WegDndLrubybXcac28gnnNHR/olLopUtDaVhmx3bHjn5tdSd6sFY0mmau5OixJ73C15zQtZRVjurG96IVao6XAUBQ131sYVWSnQg6Y9COM4DDR3Ho3PElGVxr5d8+xS31DscefGKIJb/BekfJHsgbuTKKi3N7VLFWJZzAs1uju2eOPrzIAld7tTLepxZ8yk7H03na7EFYaiPzTuiFEau9RURsAZucf4qLvj69wg3WxG5M4bj7ur2y7K0dyJZUifu3wjKm7UPMteuc3rXDk8sfd5Z8vPU0KrMz+Q4Y39Mr+4GxC6O+/y0J0i0uI71oIh92j3Peru76OchC4C61XkBb2zKqsKEzOjdNxdDHfFN9w1emzsGyWHYN2pTp+yNBUrQ+uZnNGYyowV9f9s2eoZZBXR646HuN93NzLqDUK4DqqVpW1VBWvjASp37M4K85QuV8dqY3Jv/n/AeCkyApphb3yJy/DiVO2Nn5julmbFgA8cJozO7wNGKZJ4xMbWbXRvnlfu5h8t2kyXk3O+1E9P9fbWZHfC0zJrJtEs55cuP0zagZrrVyUn4iIxOZE+DmbFtlCpCoc5v9obIAOn412Lv5M9olBj0QLungfunicabDcWAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA8Mv5A9rOOpgQGZNdAAAAAElFTkSuQmCC",,,
THE BEE CORP,5593142030,jeff.walker@thebeecorp.com,488 E Fremont Avenue,Fresno,CA,93710,"Beekeepers, Computer software/programs","https://static.wixstatic.com/media/a7cfb7_cc79e4721c784febaad65aa3a1788b8d~mv2_d_5000_2625_s_4_2.png/v1/fill/w_178,h_91,al_c,q_85,usm_0.66_1.00_0.01/Black-01.webp",,,
THE NURSERY COMPANY,5592328882,josh@thealmondcompany.com,2900 Airport Drive,Madera,CA,93637,Nurseries,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAPAAAACgCAMAAAAFBRFXAAAAzFBMVEUdQiD///8cQiAkSCgELAgWPBz6/PoCLAQAGAAeRCQoSigeRCAAIAAAHAAiRiQAJACisKQQOBQIMAoAFAAAKAIAGgAAEAAUPBgwVDRQblQAHgAQNhQAAAD0+PTAyMBogGwINAyerJzk6OS0wLQ4WDz09PQwUDQiRChAYESqtKjc4NzM1MyAlIBogGgAEgA8WDxceFyInIgACACQopBMZEqitKB0jHRYcFq8wLzg4OA0VDrk7OTGzMZUcFJuiGysuLB6lHySnJJ8jHxieGRW8JgRAAAMoklEQVR4nO2dCX+iOheHSQAlrAJRVNQiuKO3Wlt770znne37f6c3CYuodKZV0TrDM7+6JAj5k3ByzmEZjispKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKblt4E1ygl6dv0WOVwwt4RbhjlUMxYnOIf22QGjCHTmqIapOwQ0SYnRkF0OlUbt2699PryEqx+klXcz9E1y7/e8ltJ1jO5gqdv4Jr63gffiaebxeplj1r63hPVSwx58yEXNwbOFri3gzFQBMfJpeYuDH2L22kDdC9CLjRL1UMY/htaW8CaK3qZ6sl0rmtdG1xbwBovfRPsGrzCqW64/XlvMW7mz5LHppH9uLa6v5PXNbP5NeGjU9zK+t53f0H/RjHaw8xby9vraiX1EBgY2Us3UwQVEeAmoXPiYV8GKLZ9VLXC7R7l1b1+vM6u4pDmW+Yrf+37V1vcbQcM8zIe0o5j3DB93Kh2MIhhY+v16q2MRC9QMi4AL6lylGUPyQwHMfv6niD5q2PTppV5JLtFP3S/IWgnll+T1zWJe/vd1BdpGuhTRvu3PQsBJ4uNDuUnFZNqG6FQIPkq1p3c72SClC+ng8lskf2egZgsHfAaFjWZaZ7RzOtCx3Z9NQcclClqvs/NC0djEdhNjPonXu1kE+FgnpqhwuWg7x0PQsjA0CFjwHFWOes81GJpqM7uVtpowIGXxqDpyMYqhb8mA0GsiWkhmL5v2nZpYR8jSBKobI4SY7VU0ZYi3yFaHZvB9NOJqJhFD3JNXkJ4+t5XL53Jo0XQ2fL0J6RbBs/CCuTaDJ6YgTWQqIy+wCZImRB+RY+nYx69BDmo1ozhzyRk70+YTpGqEszciXhSHTHYOd6XB3BRO1YMVQVu9AFzxJaaytiFW6aTcjmLdZNpuGMPx2MQxyog+O7BLI41aOvxhqChVMXPgKaBHBEHni4VLPxrhQxa8KNlPBpMM+Jc2RU5+PCT7wgUGtLkeCD/ZFBQwEHjLBw0gwLwWAdrAf9r4GX4OQ/KQLZlpRXseO4JrEJ/OD4uwLVqTPpGHPC/IyS7MQsWDBMt2YcUhE+QaKBA/JcHDiGs9sUcFzctxkBHMc7pI1zDVD0+rkn2qzxJN7womGtwt+Mpq8HMEjb0cw5LUlLZAM+toy4i6OBRuWa0Y4tk67VRBRIrghmkldZ00K+ruCkUs3NLQdPt40bNP+Fi8ieN0x1ASp0c0IJmYcR8eWuiCCukbcnliw5erxyNAdhxUQYxwLlvjEoZCNO1Iwre8JZtZRtXFMtWrgqmAWOxczwUPw8mVzl7BYZHuYJYOG4D9b5zSfjsvYbsWCXU6OXQvZomZ7iLc9rPGJ29G0/5fTw5GxCJ8fJ/eUQVM227ZX7CEcCc5L9cSCiSllHTfCY924j/qUVcSCG416hKR1NvQgb8dWugv6HVWK62x7Rgo26o5gOK4HJB7f3Wwfn3Tu7AyC+QZtYK/O62NeC6kdbvAZwf2naS1iyk5LflPlZFry109xVe0rm23p1J4VjFzzcMsz9by5rFcEV2bdFN/fCiZT0oDZJknAWJCYRkWginPn4W6LWvH8aSm08Dieh2MrTcyDtenN/OFw2B0OKxX6EzJFF5Lt2BXMjJYWQ4zWcCtYYQfu1HycEB5dOnGG9vg1wcMacYdfmYf9BVb2BIuG3enYbKvttqa2Rbqtvnau8w2/Elyr8wqKcYS0h4lv8HO32VTHRCV9kA7pr9OYz/T7up0Z0knNNLrsgLd2hjQnuv3+05pEHEoE33hkxr1QVyt1POSkJONpkSgg72TyUOMQTI2WJsV0esw0jxOjVesYcY324NFd9QXzu9MSM4cGiUgURVc4x+ys4smreMFZ13LraZEpqU8FrvopK9ryDVk6mZacZFpqEv+EWrcxPJyW5EYYH50705JQIR/nLDhUMTbHC+aPqcULHr7iS+uCQ5vwvD3AjQ51MAGZO1LHQ4k9Ut74SfZcUE97mI7NxCnRXqjKreAv1ErrzOoTU+cTuskR07QKjZdiK50ZR0oU99FoCUl0qplJPD+OkaFEm9iX+Fiwl5whIN4UPdzTHiYftcTcQp2tKBb8kkRLelU+PF5WRQcPPKZ9NlXTxpF4mFomzkVji/n8A8wradaJNya0WU1zHO0Xx0ldbvyTjmODOR7P5OPXNLSFukF7+LlKBI9V2sNLOveQeJirzTLmvDILBlqx0zBpjGN6gueK21QGdE2PxEBsnJpVzyJGJZP8UCxLqJo0tHJNyzK3ni9dkeWZDmRJE7JO9jGuE9lG6LLQcb2qF/2Mnu5RscuSKxCKLibTvV6sXNYYEsCJ2d1K2uS4aZWzt8dZbdx0193JRqYrynxMN+LEaTK20ng3QV0n+8L1GK4pcvvJwyKAbPKF+yUwtyop3Fns4HeHdZk1sY9JNpAMIoT4Mb1GeMyT4gtkLX+Zl85JRu/V5tcc1mXWtFeVn7wuKTmZdEwlrzB9yRQmn9Ll00WS32/Ld75n3rntsM5WXlqvzvMytZGQWUqIxsS1VOgLohFfdHKEfo1Pk7DbJ3S6iE5Pl8DodgqYlqMxe0++b9+p7YK6LNOJH6YLyfIF7POOXsVSjTadchVMU8uKaTgKFLGpKA4tpSdHIMQOUrBDXQPICdHyjuGOFcvkFEHFhkqm1KQcq6pqKvR7W/W46J3GCS5xRhWr3TYcui3VUF2Fg7jdxhftYxKLT+bz9RcX6Xg5sBAy5TtPFL072XH4L67utsbE1XQ2rmVsRjTkRW60PBTv+KrTkh33efW8WCHRm8y/0XLn53w+d0xktr7N57ylu4/f5quBgLzJxB0LzdVqAx1IK9cDU8Gt1XpRcPZuT/BY8sOf/ZYlq8SdtEzeuAP/alIANthaAIlvg2VVRrgHOgGw2IhXwb93/aXrDQCQO+DOcFcBmAUjkZU/0/LVPASqboDePABVTiXvayA7dviiuU3wYzlbG5wHvv+oTRxjDn7eDVvVC45qEgiG4WY6cqENjHXw0NTmte5903+aG8Shtvk6GEgmpNd2+ZrHDkLNDzZPTVeYhAPQeVkYfLUzbHZIvNH9uukPTG8EeGXjt3V1uHCfgSVqw4VOyhwpCCQR+f3v0xYWBfB93ldg9Yu/WtfkYsOkfcGSH0x+NB11DWovYOQS1SRor4b9dvWZCNbA0rwXodgAOjtnQARX5vKy6VYnoLMedhfGmFfBAsuoDli59QkEUxpoqeBzMPsp6G3gT0NgQvslsCEKJnJv2CY93BoskSM8Po1GYFpsbmdPsK4GrQdsQte/h8I6wMJd0AmCTm+DvVZo6Lg39CtNE1mzEUsck0Cn5/f8lWXez8zGCgwsHRlhq4po+QstH4SdjhxirhqaHamqQDwTOw9+0zH6awMqftjzF1WytTD0l67bGvbC2eCSPUysKDlw6TnrKgmUMDGkrsVhzNET46ZFuhYbBiZmVbScJASgpwpcEkFYoo4NYnCgKLDXuNy0kOzQXwqQTkH0nUcCiUQsi0OmanmY7AWnirHALLxnGVbRgeG+4hg6pUIYXYyQuhaJG7HrLCc1euI87JXv/XL7HelsQ+lG6ZYOopSiBcf+BMcmWS7+HA3fX7WEtTu7hmx5/HdQS+Qp2QtYIIeUy/Yvx+VfQANfrcn5HTwoh5nSw9rfbr3kosATuXb73wv170+h2Cs3zg+Ehi2dgN2+sU6GbhD0a8cT9JzCrpEtAoiEZc5ZpnewOfqu5+sAdZvERcNjr3EHrcaFA/yTIfHUCX38o1H4RZRnB/KNzbF6143bGs8RUCdh0VHUGue8yexyKEc9M6FCn1pwix3M/P/GETd3zaRir60rEHo727ufmeBrBd2Ucwng2NXe+8wEw7pdvdRUu8L79DrVc9zVfj0gT5+Z8MbbUulTC85yF/8VoRc9KG/v34F243qZYu3TW/u4RS/kuXaLTwby0uRt/bs401Marg1xMt/0zIT5w63Ov/sQxW94ZkK/cenMa3FA/aH/O729h5t1sA6BCP3uwVyhfaMOdD5Q+Y2T+fm0x2B9PCAy67PX9XYN788w0Fsgb6ndfLX07qVTH4P1AYG8YOU6IKRIOf0xWB8Q4lY7+V3c1P608RwBeTX3wVyP9T9TL1Vcz3Eyl2d8LNRHA8qHudv5DWZk3w7U93O36wa6dqMKBaLd3O20cflT+RcFKnoj84TfP8yhzAMijt3Vzybg/6SzPwbr4wGRK8VO5lD9C/TS3K2pRU6mcNMZ2bdD3Orotjzj79BL83pVFwAdy3+gA50LUdx+XEp/YsDwGhAJ1b/BXm2Bp/xvDDfJXzScS0pKSkpKSkpKSkpKSkpKLs7/ATXSPYb0gqZCAAAAAElFTkSuQmCC",,,
"THOMAS MANUFACTURING COMPANY, LLC",5307202388,johnray@thomaswelding.com,1308 West 8th Avenue,Chico,CA,95926,Orchard Equipment and Services,https://images.squarespace-cdn.com/content/v1/601a0c00b1349365c8efb41f/1612319924866-VK0UXGKCWB8C5OXL92TQ/logo.png?format=1500w,,,
TOL INCORPORATED,5593585020,scott@tol-inc.com,P.O. Box 1498,Tulare,CA,93274,Orchard Equipment and Services,https://www.tol-inc.com/wp-content/uploads/2019/03/tol_logo_y1.png,,,
TOMRA FOOD,9163883900,food.us@tomra.com,875 Embarcadero Drive,West Sacramento,CA,95605,Processing Equipment,https://www.tomra.com/images/logo-tomra.png,,,
"TRECE, INC.",5593214488,kcloonan@trece.com,P.O. Box 129,Adair,OK,74330,"Orchard Equipment and Services, Chemicals",https://www.trece.com/wp-content/uploads/Trece_Color_Logo.png,,,
"TRICAL, INC.",6693275076,ahernandez@trical.com,8100 Arroyo Circle,Gilroy,CA,95020,"Chemicals, Sustainability",https://www.trical.com/assets/Template/TricalLogo.jpg,,,
"TRUE ORGANIC PRODUCTS, INC",5593499011,jdelaguerra@true.ag,20225 W Kamm Avenue,Helm,CA,20225,"Chemicals, Organic",https://g5nga44jxcd15398x1ndq01i-wpengine.netdna-ssl.com/wp-content/uploads/2016/12/true-logo.png,,,
"TWISTER SPRAYERS USA, LLC",2092779554,ts@twistersprayers.com,1320 Dupont Court,Manteca,CA,95336,Orchard Equipment and Services,https://twistersprayers.com/wp-content/uploads/2021/03/TwisterSprayers-web-xicotet-3.png,,,
UNIVERSITY OF CALIFORNIA DIVISION OF AGRICULTURE,0,cckintigh@ucanr.edu,2801 2nd Street,Davis,CA,95618,Publications,https://ucanr.edu/sb3/display_2018/images/UC_ANR_2019_white.png,,,
UPL,5309061504,carson.conover@upl-ltd.com,23499 Wayfarer Court,Auburn,CA,23499,"Chemicals, Sustainability, Orchard Equipment and Services","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIADcAdwMBIgACEQEDEQH/xAAbAAACAwEBAQAAAAAAAAAAAAAABgQFBwMCAf/EADkQAAEDAwIDBAcFCQEAAAAAAAEAAgMEBREGEgchMRMiQVE3YXF0gZGzFDJzg8I4QlJUYpSh4fAX/8QAGQEBAAMBAQAAAAAAAAAAAAAAAAQFBgMB/8QAIxEAAgIBBAICAwAAAAAAAAAAAAIBAwQFERIxISITURRCcf/aAAwDAQACEQMRAD8A3FCEuX+8zQPdBSnaRy3Drlcb70oTk51ppa5uKl9NUQwDM0jWD+o4UYXa37tv2uLPrdhJT6eplPaTlz3nxe5cZKKbbnu/NUL6/PLZU8Fmmm1/s5o0b2vbuY4OHmDle1mFLc661y5jc4N8WO6FPVjvMN1g3N7srR32ZVvh51eVHr39EbKwLMeOXa/ZaoVbqC90WnbRPdbm57KSDb2jmNLiNzg0ch6yF0sl2pb5aqe50DnOpqhu6MvbtJGcdPgppAJyFV6jv1Bpu0y3O6Peyljc1rixhccuOByHrKi1mrrRR6Wj1LPJKLZIxj2vEZLsPIA7vXqUBfIWd/8AtGi/5yq/tXJl01rPT2p9zbLcop5Wjc6EgskA89rsHHrQF+hUGqNX2jSxoxd5JWGrcWQ9nGX5Ix5dOoV+gBCEIDyTgFJ+1stdJNIM7T/lNdXIIoHP8cYHtSnHlnaZ8XlZ/XLNuEf0sMGPDSeKmXmozpeS6T95QpjtCybzMsXFaRMHKsIc0+J9fio9guBob1CGnDHuHL28iFzqZ+WMqspcy3iBjc8pG9ParbSuSXrsTvhhqWVuthy42ejG8/kfWjUzhN6OrF7v+oqHxs9GF5/I+vGpnCb0dWL3f9RW2MSVvHX0b1/4sP1AlvVH7O1F7tS/UamTjr6N7h+LD9QJb1R+ztRe7Uv1GoBp4dacsdXoSyS1Vlt00slIwvfLSscXHzJI5pB4u2Gl0PfLJqjTUDKFxnIlii7rNwwRhvgHN3AgcvmVfaI4paStGkLTb664SMqqambHKwU0jsOHhkDCXtQ3ObjDqm22uyUlRHZaF5fUVMjcdcZcfAchho6nJ+AFvx8eJnaTkaMB9S4ge3YtkHRY9x9a1s+k2NGGircAPIZYtiQAhCEBHq4jJCQOoOUs3OMxEPA5Hqm5RauijqGOa4YJVZqWDOTX69knGv8Ajbz0JLpAVDqnjaVdVun6tjiYMOb4c1SVdquAJHYO9uVkPwL0bZlk0NFtLeYaChrqgRhzicnwCutDWeSatjq6hvecd+P4W/7RbtKVdXUtfNEQ0dSf+5LQ7XborfT9mzBcfvOx1Wn0zCmv3aDzUtRRKpqrneZK3XtifqTSFztMJAmqIgYsnA3tIe0E+RLQFmPDziZQ6VtDdNaup6qhq7e50bXdkXd0nOHAcwRnywRhbcoFzstruwAulupKwDp9oha/HzCuzLGMcRNeRa+p4NLaOpKmrkqZmOlldGWjAPIAdQM4JccAAJm4oWwWXgsbYHB/2SKlhLh+8WvYCfmtDttpt1qYY7ZQUtIw9WwQtZn5KRU00FVEYqmGOaM4yyRgcD8CgEXh3pXTtZoey1NXYLVPPJSMc+WWijc558ySMkp4pKSmooGwUdPFTws+7HEwMaPYByXuCGOnibFBGyONow1jGhoHsAXRAZjx2sNwudjoblaoXTTWycyvYxu52wj7wHjggZ9WfJeLbxy0vNRxvr462mqNo7SMRbwD44IPMLUVBls9smkMk1uo5HnmXPgaSfjhARNLalt+qrWbjaTK6nEhjzIzacjGeXxQrOmpKekj7OlgigjznbEwNGfPAQgOy+IQgBBAPUBCE2AYX1CEAIQhACEIQAhCEAIQhACEIQH/2Q==",,,
USDA - NATURAL RESOURCES CONSERVATION SERVICE,5306011595,jolene.lau@usda.gov,430 G Street,Davis,CA,95616,Publications,https://www.nrcs.usda.gov/NRCS_WIDTheme/themes/html/NRCS_WIDTheme/images/USDA-Logo.jpg,,,
